,segmentation,area,iscrowd,image_id,bbox,category_id,id,ignore
3602,"[[441, 99, 441, 161, 500, 161, 500, 99]]",3658,0,4687,"[441, 99, 59, 62]",7,3603,0
3603,"[[53, 66, 53, 318, 500, 318, 500, 66]]",112644,0,4691,"[53, 66, 447, 252]",19,3604,0
3604,"[[32, 0, 32, 20, 71, 20, 71, 0]]",780,0,4691,"[32, 0, 39, 20]",7,3605,0
3605,"[[1, 0, 1, 21, 40, 21, 40, 0]]",819,0,4691,"[1, 0, 39, 21]",7,3606,1
3606,"[[0, 0, 0, 226, 143, 226, 143, 0]]",32318,0,4693,"[0, 0, 143, 226]",19,3607,0
3607,"[[103, 1, 103, 261, 500, 261, 500, 1]]",103220,0,4693,"[103, 1, 397, 260]",19,3608,0
3608,"[[167, 140, 167, 278, 218, 278, 218, 140]]",7038,0,4693,"[167, 140, 51, 138]",15,3609,0
3609,"[[48, 70, 48, 255, 203, 255, 203, 70]]",28675,0,4694,"[48, 70, 155, 185]",15,3610,0
3610,"[[94, 184, 94, 466, 202, 466, 202, 184]]",30456,0,4694,"[94, 184, 108, 282]",14,3611,0
3611,"[[333, 0, 333, 110, 386, 110, 386, 0]]",5830,0,4701,"[333, 0, 53, 110]",5,3612,0
3612,"[[33, 165, 33, 257, 195, 257, 195, 165]]",14904,0,4702,"[33, 165, 162, 92]",3,3613,0
3613,"[[403, 111, 403, 212, 494, 212, 494, 111]]",9191,0,4702,"[403, 111, 91, 101]",3,3614,0
3614,"[[125, 15, 125, 114, 217, 114, 217, 15]]",9108,0,4702,"[125, 15, 92, 99]",3,3615,0
3615,"[[393, 180, 393, 226, 455, 226, 455, 180]]",2852,0,4705,"[393, 180, 62, 46]",6,3616,0
3616,"[[0, 205, 0, 270, 104, 270, 104, 205]]",6760,0,4705,"[0, 205, 104, 65]",7,3617,0
3617,"[[116, 19, 116, 340, 362, 340, 362, 19]]",78966,0,4706,"[116, 19, 246, 321]",15,3618,0
3618,"[[45, 163, 45, 357, 428, 357, 428, 163]]",74302,0,4706,"[45, 163, 383, 194]",2,3619,0
3619,"[[145, 0, 145, 248, 355, 248, 355, 0]]",52080,0,4710,"[145, 0, 210, 248]",5,3620,0
3620,"[[37, 1, 37, 79, 169, 79, 169, 1]]",10296,0,4710,"[37, 1, 132, 78]",5,3621,1
3621,"[[370, 89, 370, 374, 500, 374, 500, 89]]",37050,0,4714,"[370, 89, 130, 285]",18,3622,1
3622,"[[138, 50, 138, 224, 256, 224, 256, 50]]",20532,0,4714,"[138, 50, 118, 174]",9,3623,0
3623,"[[1, 42, 1, 203, 77, 203, 77, 42]]",12236,0,4714,"[1, 42, 76, 161]",9,3624,0
3624,"[[316, 74, 316, 149, 408, 149, 408, 74]]",6900,0,4714,"[316, 74, 92, 75]",16,3625,0
3625,"[[218, 160, 218, 214, 260, 214, 260, 160]]",2268,0,4714,"[218, 160, 42, 54]",16,3626,0
3626,"[[126, 231, 126, 274, 217, 274, 217, 231]]",3913,0,4714,"[126, 231, 91, 43]",16,3627,0
3627,"[[201, 126, 201, 374, 331, 374, 331, 126]]",32240,0,4715,"[201, 126, 130, 248]",15,3628,0
3628,"[[158, 102, 158, 375, 305, 375, 305, 102]]",40131,0,4715,"[158, 102, 147, 273]",15,3629,0
3629,"[[0, 0, 0, 102, 49, 102, 49, 0]]",4998,0,4718,"[0, 0, 49, 102]",5,3630,0
3630,"[[94, 6, 94, 341, 340, 341, 340, 6]]",82410,0,4718,"[94, 6, 246, 335]",15,3631,0
3631,"[[44, 0, 44, 374, 499, 374, 499, 0]]",170170,0,4718,"[44, 0, 455, 374]",15,3632,0
3632,"[[358, 127, 358, 375, 460, 375, 460, 127]]",25296,0,4723,"[358, 127, 102, 248]",15,3633,0
3633,"[[15, 135, 15, 284, 65, 284, 65, 135]]",7450,0,4723,"[15, 135, 50, 149]",15,3634,0
3634,"[[0, 130, 0, 304, 56, 304, 56, 130]]",9744,0,4723,"[0, 130, 56, 174]",15,3635,0
3635,"[[0, 205, 0, 375, 291, 375, 291, 205]]",49470,0,4735,"[0, 205, 291, 170]",9,3636,0
3636,"[[0, 134, 0, 185, 126, 185, 126, 134]]",6426,0,4735,"[0, 134, 126, 51]",9,3637,1
3637,"[[184, 54, 184, 332, 500, 332, 500, 54]]",87848,0,4737,"[184, 54, 316, 278]",12,3638,0
3638,"[[1, 212, 1, 375, 500, 375, 500, 212]]",81337,0,4742,"[1, 212, 499, 163]",11,3639,0
3639,"[[419, 206, 419, 354, 471, 354, 471, 206]]",7696,0,4742,"[419, 206, 52, 148]",5,3640,0
3640,"[[244, 215, 244, 308, 274, 308, 274, 215]]",2790,0,4742,"[244, 215, 30, 93]",5,3641,0
3641,"[[238, 187, 238, 293, 277, 293, 277, 187]]",4134,0,4742,"[238, 187, 39, 106]",5,3642,0
3642,"[[296, 180, 296, 276, 334, 276, 334, 180]]",3648,0,4742,"[296, 180, 38, 96]",5,3643,0
3643,"[[135, 175, 135, 207, 192, 207, 192, 175]]",1824,0,4742,"[135, 175, 57, 32]",5,3644,0
3644,"[[275, 42, 275, 107, 344, 107, 344, 42]]",4485,0,4742,"[275, 42, 69, 65]",16,3645,0
3645,"[[443, 156, 443, 220, 500, 220, 500, 156]]",3648,0,4742,"[443, 156, 57, 64]",9,3646,1
3646,"[[338, 111, 338, 250, 500, 250, 500, 111]]",22518,0,4742,"[338, 111, 162, 139]",15,3647,0
3647,"[[265, 101, 265, 238, 376, 238, 376, 101]]",15207,0,4742,"[265, 101, 111, 137]",15,3648,0
3648,"[[113, 84, 113, 224, 261, 224, 261, 84]]",20720,0,4742,"[113, 84, 148, 140]",15,3649,0
3649,"[[5, 103, 5, 230, 110, 230, 110, 103]]",13335,0,4742,"[5, 103, 105, 127]",15,3650,0
3650,"[[0, 1, 0, 375, 500, 375, 500, 1]]",187000,0,4743,"[0, 1, 500, 374]",8,3651,0
3651,"[[0, 45, 0, 351, 472, 351, 472, 45]]",144432,0,4747,"[0, 45, 472, 306]",7,3652,0
3652,"[[26, 214, 26, 334, 234, 334, 234, 214]]",24960,0,4748,"[26, 214, 208, 120]",1,3653,0
3653,"[[264, 252, 264, 276, 330, 276, 330, 252]]",1584,0,4748,"[264, 252, 66, 24]",1,3654,0
3654,"[[375, 308, 375, 332, 422, 332, 422, 308]]",1128,0,4748,"[375, 308, 47, 24]",7,3655,0
3655,"[[345, 325, 345, 357, 405, 357, 405, 325]]",1920,0,4748,"[345, 325, 60, 32]",7,3656,0
3656,"[[400, 40, 400, 121, 472, 121, 472, 40]]",5832,0,4753,"[400, 40, 72, 81]",9,3657,1
3657,"[[1, 22, 1, 375, 393, 375, 393, 22]]",138376,0,4753,"[1, 22, 392, 353]",15,3658,0
3658,"[[207, 11, 207, 163, 329, 163, 329, 11]]",18544,0,4753,"[207, 11, 122, 152]",15,3659,0
3659,"[[338, 124, 338, 184, 361, 184, 361, 124]]",1380,0,4753,"[338, 124, 23, 60]",5,3660,0
3660,"[[0, 269, 0, 500, 133, 500, 133, 269]]",30723,0,4754,"[0, 269, 133, 231]",20,3661,0
3661,"[[283, 322, 283, 500, 375, 500, 375, 322]]",16376,0,4754,"[283, 322, 92, 178]",18,3662,1
3662,"[[209, 113, 209, 375, 495, 375, 495, 113]]",74932,0,4760,"[209, 113, 286, 262]",12,3663,0
3663,"[[0, 0, 0, 375, 177, 375, 177, 0]]",66375,0,4760,"[0, 0, 177, 375]",15,3664,0
3664,"[[77, 248, 77, 496, 368, 496, 368, 248]]",72168,0,4773,"[77, 248, 291, 248]",11,3665,0
3665,"[[239, 230, 239, 443, 375, 443, 375, 230]]",28968,0,4773,"[239, 230, 136, 213]",9,3666,0
3666,"[[7, 287, 7, 500, 190, 500, 190, 287]]",38979,0,4773,"[7, 287, 183, 213]",9,3667,0
3667,"[[10, 183, 10, 226, 65, 226, 65, 183]]",2365,0,4773,"[10, 183, 55, 43]",20,3668,0
3668,"[[76, 57, 76, 353, 428, 353, 428, 57]]",104192,0,4776,"[76, 57, 352, 296]",19,3669,0
3669,"[[113, 202, 113, 291, 284, 291, 284, 202]]",15219,0,4779,"[113, 202, 171, 89]",7,3670,0
3670,"[[142, 187, 142, 304, 185, 304, 185, 187]]",5031,0,4779,"[142, 187, 43, 117]",15,3671,0
3671,"[[152, 161, 152, 266, 240, 266, 240, 161]]",9240,0,4782,"[152, 161, 88, 105]",2,3672,0
3672,"[[154, 108, 154, 244, 266, 244, 266, 108]]",15232,0,4782,"[154, 108, 112, 136]",15,3673,0
3673,"[[255, 154, 255, 178, 290, 178, 290, 154]]",840,0,4783,"[255, 154, 35, 24]",3,3674,0
3674,"[[0, 3, 0, 375, 263, 375, 263, 3]]",97836,0,4790,"[0, 3, 263, 372]",15,3675,0
3675,"[[203, 21, 203, 375, 499, 375, 499, 21]]",104784,0,4790,"[203, 21, 296, 354]",15,3676,0
3676,"[[276, 69, 276, 323, 489, 323, 489, 69]]",54102,0,4790,"[276, 69, 213, 254]",15,3677,0
3677,"[[114, 134, 114, 336, 257, 336, 257, 134]]",28886,0,4792,"[114, 134, 143, 202]",8,3678,0
3678,"[[27, 131, 27, 372, 295, 372, 295, 131]]",64588,0,4793,"[27, 131, 268, 241]",7,3679,0
3679,"[[189, 139, 189, 243, 405, 243, 405, 139]]",22464,0,4794,"[189, 139, 216, 104]",3,3680,0
3680,"[[125, 145, 125, 202, 202, 202, 202, 145]]",4389,0,4797,"[125, 145, 77, 57]",2,3681,0
3681,"[[308, 151, 308, 197, 374, 197, 374, 151]]",3036,0,4797,"[308, 151, 66, 46]",2,3682,0
3682,"[[474, 152, 474, 197, 500, 197, 500, 152]]",1170,0,4797,"[474, 152, 26, 45]",2,3683,1
3683,"[[327, 129, 327, 186, 371, 186, 371, 129]]",2508,0,4797,"[327, 129, 44, 57]",15,3684,0
3684,"[[141, 120, 141, 190, 196, 190, 196, 120]]",3850,0,4797,"[141, 120, 55, 70]",15,3685,0
3685,"[[60, 110, 60, 474, 328, 474, 328, 110]]",97552,0,4799,"[60, 110, 268, 364]",3,3686,0
3686,"[[257, 126, 257, 333, 412, 333, 412, 126]]",32085,0,4801,"[257, 126, 155, 207]",15,3687,0
3687,"[[0, 13, 0, 333, 482, 333, 482, 13]]",154240,0,4801,"[0, 13, 482, 320]",15,3688,0
3688,"[[113, 161, 113, 273, 423, 273, 423, 161]]",34720,0,4808,"[113, 161, 310, 112]",7,3689,0
3689,"[[186, 121, 186, 262, 373, 262, 373, 121]]",26367,0,4815,"[186, 121, 187, 141]",13,3690,0
3690,"[[368, 111, 368, 257, 426, 257, 426, 111]]",8468,0,4815,"[368, 111, 58, 146]",15,3691,0
3691,"[[0, 79, 0, 331, 498, 331, 498, 79]]",125496,0,4823,"[0, 79, 498, 252]",7,3692,0
3692,"[[0, 149, 0, 278, 32, 278, 32, 149]]",4128,0,4828,"[0, 149, 32, 129]",15,3693,0
3693,"[[60, 151, 60, 399, 209, 399, 209, 151]]",36952,0,4828,"[60, 151, 149, 248]",15,3694,0
3694,"[[244, 110, 244, 341, 352, 341, 352, 110]]",24948,0,4828,"[244, 110, 108, 231]",15,3695,0
3695,"[[466, 201, 466, 248, 500, 248, 500, 201]]",1598,0,4828,"[466, 201, 34, 47]",7,3696,1
3696,"[[411, 186, 411, 282, 480, 282, 480, 186]]",6624,0,4828,"[411, 186, 69, 96]",7,3697,0
3697,"[[138, 170, 138, 391, 446, 391, 446, 170]]",68068,0,4828,"[138, 170, 308, 221]",7,3698,0
3698,"[[103, 109, 103, 212, 418, 212, 418, 109]]",32445,0,4830,"[103, 109, 315, 103]",7,3699,0
3699,"[[230, 122, 230, 148, 274, 148, 274, 122]]",1144,0,4830,"[230, 122, 44, 26]",15,3700,1
3700,"[[143, 303, 143, 468, 262, 468, 262, 303]]",19635,0,4832,"[143, 303, 119, 165]",8,3701,0
3701,"[[162, 97, 162, 470, 415, 470, 415, 97]]",94369,0,4832,"[162, 97, 253, 373]",15,3702,0
3702,"[[0, 146, 0, 446, 474, 446, 474, 146]]",142200,0,4836,"[0, 146, 474, 300]",14,3703,0
3703,"[[272, 137, 272, 320, 500, 320, 500, 137]]",41724,0,4837,"[272, 137, 228, 183]",18,3704,0
3704,"[[66, 165, 66, 357, 253, 357, 253, 165]]",35904,0,4837,"[66, 165, 187, 192]",9,3705,0
3705,"[[106, 199, 106, 243, 171, 243, 171, 199]]",2860,0,4841,"[106, 199, 65, 44]",1,3706,0
3706,"[[349, 107, 349, 125, 375, 125, 375, 107]]",468,0,4841,"[349, 107, 26, 18]",1,3707,0
3707,"[[322, 91, 322, 330, 500, 330, 500, 91]]",42542,0,4842,"[322, 91, 178, 239]",17,3708,0
3708,"[[78, 106, 78, 333, 321, 333, 321, 106]]",55161,0,4842,"[78, 106, 243, 227]",17,3709,0
3709,"[[127, 32, 127, 156, 271, 156, 271, 32]]",17856,0,4842,"[127, 32, 144, 124]",17,3710,0
3710,"[[273, 0, 273, 139, 422, 139, 422, 0]]",20711,0,4842,"[273, 0, 149, 139]",17,3711,0
3711,"[[0, 0, 0, 208, 108, 208, 108, 0]]",22464,0,4842,"[0, 0, 108, 208]",17,3712,0
3712,"[[2, 57, 2, 338, 499, 338, 499, 57]]",139657,0,4846,"[2, 57, 497, 281]",18,3713,1
3713,"[[136, 147, 136, 338, 500, 338, 500, 147]]",69524,0,4846,"[136, 147, 364, 191]",15,3714,0
3714,"[[200, 2, 200, 242, 500, 242, 500, 2]]",72000,0,4846,"[200, 2, 300, 240]",15,3715,0
3715,"[[161, 59, 161, 299, 279, 299, 279, 59]]",28320,0,4848,"[161, 59, 118, 240]",3,3716,0
3716,"[[142, 190, 142, 281, 250, 281, 250, 190]]",9828,0,4849,"[142, 190, 108, 91]",19,3717,0
3717,"[[278, 70, 278, 361, 412, 361, 412, 70]]",38994,0,4857,"[278, 70, 134, 291]",15,3718,0
3718,"[[50, 93, 50, 361, 198, 361, 198, 93]]",39664,0,4857,"[50, 93, 148, 268]",15,3719,0
3719,"[[361, 54, 361, 118, 381, 118, 381, 54]]",1280,0,4857,"[361, 54, 20, 64]",15,3720,1
3720,"[[396, 65, 396, 107, 415, 107, 415, 65]]",798,0,4857,"[396, 65, 19, 42]",15,3721,1
3721,"[[405, 77, 405, 111, 423, 111, 423, 77]]",612,0,4857,"[405, 77, 18, 34]",15,3722,0
3722,"[[418, 82, 418, 124, 442, 124, 442, 82]]",1008,0,4857,"[418, 82, 24, 42]",15,3723,1
3723,"[[120, 180, 120, 369, 326, 369, 326, 180]]",38934,0,4857,"[120, 180, 206, 189]",11,3724,0
3724,"[[382, 148, 382, 209, 469, 209, 469, 148]]",5307,0,4857,"[382, 148, 87, 61]",11,3725,1
3725,"[[418, 126, 418, 166, 500, 166, 500, 126]]",3280,0,4857,"[418, 126, 82, 40]",11,3726,1
3726,"[[361, 106, 361, 146, 425, 146, 425, 106]]",2560,0,4857,"[361, 106, 64, 40]",11,3727,1
3727,"[[485, 87, 485, 138, 500, 138, 500, 87]]",765,0,4857,"[485, 87, 15, 51]",15,3728,1
3728,"[[338, 152, 338, 372, 487, 372, 487, 152]]",32780,0,4857,"[338, 152, 149, 220]",9,3729,0
3729,"[[0, 159, 0, 374, 154, 374, 154, 159]]",33110,0,4857,"[0, 159, 154, 215]",9,3730,0
3730,"[[316, 211, 316, 375, 500, 375, 500, 211]]",30176,0,4857,"[316, 211, 184, 164]",9,3731,0
3731,"[[0, 213, 0, 375, 51, 375, 51, 213]]",8262,0,4857,"[0, 213, 51, 162]",9,3732,1
3732,"[[60, 68, 60, 433, 350, 433, 350, 68]]",105850,0,4869,"[60, 68, 290, 365]",3,3733,0
3733,"[[7, 118, 7, 355, 371, 355, 371, 118]]",86268,0,4873,"[7, 118, 364, 237]",7,3734,0
3734,"[[25, 90, 25, 208, 61, 208, 61, 90]]",4248,0,4876,"[25, 90, 36, 118]",3,3735,0
3735,"[[151, 150, 151, 237, 177, 237, 177, 150]]",2262,0,4876,"[151, 150, 26, 87]",3,3736,0
3736,"[[403, 140, 403, 194, 443, 194, 443, 140]]",2160,0,4876,"[403, 140, 40, 54]",3,3737,0
3737,"[[201, 148, 201, 203, 224, 203, 224, 148]]",1265,0,4876,"[201, 148, 23, 55]",3,3738,0
3738,"[[312, 118, 312, 184, 338, 184, 338, 118]]",1716,0,4876,"[312, 118, 26, 66]",3,3739,0
3739,"[[261, 157, 261, 202, 332, 202, 332, 157]]",3195,0,4879,"[261, 157, 71, 45]",2,3740,0
3740,"[[268, 135, 268, 192, 309, 192, 309, 135]]",2337,0,4879,"[268, 135, 41, 57]",15,3741,0
3741,"[[173, 130, 173, 189, 197, 189, 197, 130]]",1416,0,4879,"[173, 130, 24, 59]",15,3742,0
3742,"[[92, 141, 92, 274, 184, 274, 184, 141]]",12236,0,4882,"[92, 141, 92, 133]",14,3743,0
3743,"[[196, 68, 196, 330, 446, 330, 446, 68]]",65500,0,4882,"[196, 68, 250, 262]",14,3744,0
3744,"[[152, 125, 152, 333, 312, 333, 312, 125]]",33280,0,4882,"[152, 125, 160, 208]",15,3745,0
3745,"[[103, 137, 103, 340, 412, 340, 412, 137]]",62727,0,4885,"[103, 137, 309, 203]",4,3746,0
3746,"[[180, 195, 180, 333, 242, 333, 242, 195]]",8556,0,4897,"[180, 195, 62, 138]",15,3747,0
3747,"[[0, 187, 0, 312, 28, 312, 28, 187]]",3500,0,4897,"[0, 187, 28, 125]",15,3748,0
3748,"[[242, 211, 242, 333, 279, 333, 279, 211]]",4514,0,4897,"[242, 211, 37, 122]",15,3749,0
3749,"[[145, 16, 145, 303, 252, 303, 252, 16]]",30709,0,4898,"[145, 16, 107, 287]",15,3750,0
3750,"[[92, 158, 92, 291, 160, 291, 160, 158]]",9044,0,4898,"[92, 158, 68, 133]",15,3751,0
3751,"[[272, 172, 272, 213, 307, 213, 307, 172]]",1435,0,4898,"[272, 172, 35, 41]",16,3752,0
3752,"[[382, 196, 382, 262, 429, 262, 429, 196]]",3102,0,4898,"[382, 196, 47, 66]",16,3753,0
3753,"[[0, 140, 0, 374, 192, 374, 192, 140]]",44928,0,4902,"[0, 140, 192, 234]",13,3754,0
3754,"[[78, 123, 78, 364, 265, 364, 265, 123]]",45067,0,4902,"[78, 123, 187, 241]",13,3755,0
3755,"[[216, 117, 216, 375, 389, 375, 389, 117]]",44634,0,4902,"[216, 117, 173, 258]",15,3756,0
3756,"[[194, 67, 194, 375, 500, 375, 500, 67]]",94248,0,4902,"[194, 67, 306, 308]",15,3757,0
3757,"[[1, 7, 1, 280, 197, 280, 197, 7]]",53508,0,4905,"[1, 7, 196, 273]",1,3758,0
3758,"[[176, 0, 176, 329, 440, 329, 440, 0]]",86856,0,4907,"[176, 0, 264, 329]",8,3759,0
3759,"[[21, 181, 21, 394, 306, 394, 306, 181]]",60705,0,4910,"[21, 181, 285, 213]",6,3760,0
3760,"[[0, 119, 0, 241, 99, 241, 99, 119]]",12078,0,4911,"[0, 119, 99, 122]",19,3761,0
3761,"[[69, 36, 69, 343, 396, 343, 396, 36]]",100389,0,4911,"[69, 36, 327, 307]",19,3762,0
3762,"[[273, 96, 273, 335, 323, 335, 323, 96]]",11950,0,4913,"[273, 96, 50, 239]",15,3763,0
3763,"[[216, 125, 216, 340, 335, 340, 335, 125]]",25585,0,4913,"[216, 125, 119, 215]",15,3764,0
3764,"[[132, 177, 132, 358, 227, 358, 227, 177]]",17195,0,4913,"[132, 177, 95, 181]",15,3765,0
3765,"[[389, 81, 389, 291, 493, 291, 493, 81]]",21840,0,4913,"[389, 81, 104, 210]",15,3766,0
3766,"[[280, 37, 280, 128, 337, 128, 337, 37]]",5187,0,4913,"[280, 37, 57, 91]",15,3767,0
3767,"[[69, 49, 69, 138, 138, 138, 138, 49]]",6141,0,4913,"[69, 49, 69, 89]",15,3768,0
3768,"[[0, 104, 0, 351, 92, 351, 92, 104]]",22724,0,4913,"[0, 104, 92, 247]",15,3769,0
3769,"[[68, 109, 68, 357, 157, 357, 157, 109]]",22072,0,4913,"[68, 109, 89, 248]",15,3770,0
3770,"[[174, 123, 174, 304, 236, 304, 236, 123]]",11222,0,4913,"[174, 123, 62, 181]",15,3771,0
3771,"[[124, 51, 124, 187, 205, 187, 205, 51]]",11016,0,4913,"[124, 51, 81, 136]",15,3772,0
3772,"[[200, 66, 200, 172, 282, 172, 282, 66]]",8692,0,4913,"[200, 66, 82, 106]",15,3773,0
3773,"[[309, 74, 309, 209, 374, 209, 374, 74]]",8775,0,4913,"[309, 74, 65, 135]",15,3774,0
3774,"[[361, 59, 361, 218, 426, 218, 426, 59]]",10335,0,4913,"[361, 59, 65, 159]",15,3775,0
3775,"[[305, 205, 305, 352, 394, 352, 394, 205]]",13083,0,4913,"[305, 205, 89, 147]",15,3776,0
3776,"[[387, 189, 387, 356, 487, 356, 487, 189]]",16700,0,4913,"[387, 189, 100, 167]",15,3777,0
3777,"[[214, 20, 214, 375, 500, 375, 500, 20]]",101530,0,4929,"[214, 20, 286, 355]",12,3778,0
3778,"[[133, 42, 133, 500, 277, 500, 277, 42]]",65952,0,4946,"[133, 42, 144, 458]",15,3779,0
3779,"[[252, 234, 252, 306, 375, 306, 375, 234]]",8856,0,4946,"[252, 234, 123, 72]",7,3780,0
3780,"[[28, 248, 28, 274, 82, 274, 82, 248]]",1404,0,4946,"[28, 248, 54, 26]",7,3781,0
3781,"[[50, 141, 50, 262, 500, 262, 500, 141]]",54450,0,4951,"[50, 141, 450, 121]",19,3782,0
3782,"[[16, 161, 16, 253, 82, 253, 82, 161]]",6072,0,4951,"[16, 161, 66, 92]",19,3783,1
3783,"[[96, 15, 96, 291, 382, 291, 382, 15]]",78936,0,4955,"[96, 15, 286, 276]",8,3784,0
3784,"[[0, 224, 0, 373, 441, 373, 441, 224]]",65709,0,4955,"[0, 224, 441, 149]",20,3785,0
3785,"[[59, 18, 59, 283, 273, 283, 273, 18]]",56710,0,4958,"[59, 18, 214, 265]",4,3786,0
3786,"[[17, 79, 17, 305, 497, 305, 497, 79]]",108480,0,4961,"[17, 79, 480, 226]",7,3787,0
3787,"[[254, 171, 254, 208, 348, 208, 348, 171]]",3478,0,4962,"[254, 171, 94, 37]",7,3788,0
3788,"[[134, 129, 134, 276, 322, 276, 322, 129]]",27636,0,4966,"[134, 129, 188, 147]",3,3789,0
3789,"[[44, 1, 44, 470, 329, 470, 329, 1]]",133665,0,4968,"[44, 1, 285, 469]",13,3790,0
3790,"[[168, 192, 168, 431, 329, 431, 329, 192]]",38479,0,4968,"[168, 192, 161, 239]",15,3791,0
3791,"[[114, 77, 114, 482, 344, 482, 344, 77]]",93150,0,4972,"[114, 77, 230, 405]",3,3792,0
3792,"[[110, 148, 110, 239, 235, 239, 235, 148]]",11375,0,4973,"[110, 148, 125, 91]",7,3793,0
3793,"[[280, 148, 280, 240, 408, 240, 408, 148]]",11776,0,4973,"[280, 148, 128, 92]",7,3794,0
3794,"[[358, 256, 358, 329, 487, 329, 487, 256]]",9417,0,4974,"[358, 256, 129, 73]",3,3795,1
3795,"[[357, 114, 357, 288, 500, 288, 500, 114]]",24882,0,4974,"[357, 114, 143, 174]",3,3796,1
3796,"[[224, 157, 224, 328, 362, 328, 362, 157]]",23598,0,4974,"[224, 157, 138, 171]",3,3797,1
3797,"[[91, 140, 91, 268, 256, 268, 256, 140]]",21120,0,4974,"[91, 140, 165, 128]",3,3798,0
3798,"[[54, 214, 54, 310, 164, 310, 164, 214]]",10560,0,4974,"[54, 214, 110, 96]",3,3799,1
3799,"[[30, 263, 30, 329, 228, 329, 228, 263]]",13068,0,4974,"[30, 263, 198, 66]",3,3800,1
3800,"[[310, 107, 310, 221, 476, 221, 476, 107]]",18924,0,4976,"[310, 107, 166, 114]",15,3801,0
3801,"[[223, 97, 223, 226, 350, 226, 350, 97]]",16383,0,4976,"[223, 97, 127, 129]",15,3802,0
3802,"[[176, 131, 176, 263, 247, 263, 247, 131]]",9372,0,4976,"[176, 131, 71, 132]",15,3803,0
3803,"[[42, 138, 42, 332, 196, 332, 196, 138]]",29876,0,4976,"[42, 138, 154, 194]",15,3804,0
3804,"[[127, 192, 127, 338, 500, 338, 500, 192]]",54458,0,4976,"[127, 192, 373, 146]",11,3805,0
3805,"[[294, 33, 294, 213, 480, 213, 480, 33]]",33480,0,4984,"[294, 33, 186, 180]",9,3806,0
3806,"[[43, 185, 43, 365, 285, 365, 285, 185]]",43560,0,4987,"[43, 185, 242, 180]",15,3807,0
3807,"[[188, 179, 188, 358, 307, 358, 307, 179]]",21301,0,4987,"[188, 179, 119, 179]",15,3808,0
3808,"[[0, 61, 0, 375, 496, 375, 496, 61]]",155744,0,4990,"[0, 61, 496, 314]",18,3809,1
3809,"[[14, 101, 14, 365, 448, 365, 448, 101]]",114576,0,4990,"[14, 101, 434, 264]",15,3810,0
3810,"[[52, 138, 52, 375, 404, 375, 404, 138]]",83424,0,4991,"[52, 138, 352, 237]",11,3811,0
3811,"[[326, 19, 326, 91, 357, 91, 357, 19]]",2232,0,4991,"[326, 19, 31, 72]",16,3812,0
3812,"[[283, 106, 283, 372, 464, 372, 464, 106]]",48146,0,4991,"[283, 106, 181, 266]",9,3813,0
3813,"[[0, 126, 0, 375, 243, 375, 243, 126]]",60507,0,4991,"[0, 126, 243, 249]",9,3814,0
3814,"[[269, 75, 269, 162, 374, 162, 374, 75]]",9135,0,4991,"[269, 75, 105, 87]",9,3815,1
3815,"[[60, 84, 60, 167, 160, 167, 160, 84]]",8300,0,4991,"[60, 84, 100, 83]",9,3816,1
3816,"[[53, 56, 53, 294, 480, 294, 480, 56]]",101626,0,4992,"[53, 56, 427, 238]",12,3817,0
3817,"[[254, 99, 254, 173, 318, 173, 318, 99]]",4736,0,4995,"[254, 99, 64, 74]",13,3818,1
3818,"[[199, 165, 199, 302, 309, 302, 309, 165]]",15070,0,4995,"[199, 165, 110, 137]",13,3819,0
3819,"[[224, 139, 224, 250, 265, 250, 265, 139]]",4551,0,4995,"[224, 139, 41, 111]",15,3820,0
3820,"[[105, 213, 105, 390, 235, 390, 235, 213]]",23010,0,4995,"[105, 213, 130, 177]",13,3821,0
3821,"[[157, 167, 157, 330, 227, 330, 227, 167]]",11410,0,4995,"[157, 167, 70, 163]",15,3822,0
3822,"[[145, 119, 145, 333, 309, 333, 309, 119]]",35096,0,5001,"[145, 119, 164, 214]",17,3823,0
3823,"[[124, 66, 124, 252, 204, 252, 204, 66]]",14880,0,5001,"[124, 66, 80, 186]",17,3824,0
3824,"[[308, 137, 308, 333, 496, 333, 496, 137]]",36848,0,5001,"[308, 137, 188, 196]",17,3825,0
3825,"[[309, 49, 309, 165, 442, 165, 442, 49]]",15428,0,5001,"[309, 49, 133, 116]",17,3826,0
3826,"[[0, 0, 0, 287, 160, 287, 160, 0]]",45920,0,5001,"[0, 0, 160, 287]",17,3827,0
3827,"[[173, 11, 173, 141, 291, 141, 291, 11]]",15340,0,5001,"[173, 11, 118, 130]",17,3828,0
3828,"[[125, 1, 125, 71, 193, 71, 193, 1]]",4760,0,5001,"[125, 1, 68, 70]",17,3829,0
3829,"[[3, 198, 3, 333, 85, 333, 85, 198]]",11070,0,5001,"[3, 198, 82, 135]",17,3830,0
3830,"[[136, 30, 136, 275, 454, 275, 454, 30]]",77910,0,5004,"[136, 30, 318, 245]",18,3831,0
3831,"[[206, 391, 206, 453, 291, 453, 291, 391]]",5270,0,5006,"[206, 391, 85, 62]",3,3832,0
3832,"[[115, 9, 115, 266, 390, 266, 390, 9]]",70675,0,5007,"[115, 9, 275, 257]",20,3833,0
3833,"[[9, 120, 9, 183, 196, 183, 196, 120]]",11781,0,5016,"[9, 120, 187, 63]",1,3834,0
